model_id;response_id;cs_id;ucs_id;control;reg;up_down_r;is_mem;relax.integrated;relax.emergence;train.integrated;train.emergence;relapse.integrated;relapse.emergence;test.integrated;test.emergence;reset.integrated;reset.emergence
50;10;9;12;3;Regulation.UP;Regulation.NEUTRAL;False;2.3392214169102905;1.9708461933360983;2.338485018746856;1.9706676212686995;2.3385474873558207;1.9706985344531658;2.338542797544841;1.9706689167058122;2.338491752628059;1.970688662180994
50;10;9;12;3;Regulation.DOWN;Regulation.NEUTRAL;True;2.459160510236247;0.9320248698619077;2.351148564017509;0.9138078309615781;2.348858877987241;0.9140903951191437;2.348823979179415;0.9140914505989022;2.38821275158222;0.9555000945330112
50;10;9;12;3;Regulation.UP;Regulation.NEUTRAL;False;1.2209375643459224;0.8254778930920464;1.2203664856763536;0.8253422232722989;1.2204762799008422;0.8253832070749587;1.2204270330523475;0.8253375447864193;1.2203699461623572;0.8253425102857914
50;10;9;12;3;Regulation.DOWN;Regulation.NEUTRAL;True;0.7404268953299994;0.3983486939080361;0.5834010862742847;0.32338887642166647;0.5833191671117671;0.32335284667915576;0.5833152142840902;0.3233511070108363;0.6501735960010222;0.35307129966154194
50;10;9;12;4;Regulation.UP;Regulation.NEUTRAL;False;0.4814204571401477;0.30871817633614107;0.481162107649312;0.3086687458670674;0.48116242636472706;0.3086414042471233;0.48114772045772974;0.3086443180912675;0.48128776000187656;0.30869675012808906
50;10;9;12;4;Regulation.DOWN;Regulation.NEUTRAL;True;3.3392153232231276;2.6770191000050225;3.037612183992513;2.487384465617061;3.03355839743189;2.485535935295644;3.033526078361522;2.48552134294654;3.0335727157417165;2.4855426122084947
50;10;9;12;4;Regulation.UP;Regulation.NEUTRAL;False;0.3700253940301208;0.32726072825409225;0.37000107478419764;0.3272410104252772;0.3699581821693111;0.3272023213506645;0.370019759799588;0.32725741554788257;0.37025946350826616;0.3276755433986341
50;10;9;12;4;Regulation.DOWN;Regulation.NEUTRAL;True;2.3008221758252825;2.2393472844824;2.3003826256789925;2.2389663263927675;2.3003863713208625;2.238969576289715;2.3003863719998603;2.2389695768495907;2.301322148478807;2.240038570666241
50;10;9;12;5;Regulation.UP;Regulation.NEUTRAL;False;0.4599241939864893;0.2905621562881202;0.45970668704940376;0.29052297811542727;0.45969761921759866;0.2904924071650741;0.4596734174870407;0.2904889388342159;0.4598618740595218;0.2905807879378578
50;10;9;12;5;Regulation.DOWN;Regulation.NEUTRAL;True;3.339211504036208;2.676961510422955;3.0376091657754642;2.4873773133788055;3.0335554017000446;2.4855284098436865;3.0335231379038845;2.4855137558143343;3.0335228760194877;2.485513640722705
50;10;9;12;5;Regulation.UP;Regulation.NEUTRAL;False;0.018197396990386333;0.006482068592762097;0.01820457047320656;0.006485930097109904;0.018216651901464015;0.006493725098270009;0.01820405130275546;0.006486000756588062;0.018399876889765826;0.006558568329016967
50;10;9;12;5;Regulation.DOWN;Regulation.NEUTRAL;True;1.5983526264766215;1.531739795226998;1.5976803464907885;1.5311824340522004;1.5976820094757347;1.5311838048125983;1.5976820099900095;1.5311838052316653;1.5987787097980557;1.532168674845869
50;10;9;12;6;Regulation.UP;Regulation.NEUTRAL;False;0.5093886186277027;0.2923081727666461;0.5089179735955667;0.2921889166848429;0.5089214536606943;0.29217337298030477;0.5089913030087511;0.2922517635293323;0.509073216713402;0.2922307370661677
50;10;9;12;6;Regulation.DOWN;Regulation.NEUTRAL;True;1.3041501953909687;0.9019579392084462;1.279461067484461;0.895603580773873;1.2774971081333268;0.895032963214227;1.2774864292463386;0.8950298494301607;1.4853176713990766;0.953395479854086
50;10;9;12;6;Regulation.UP;Regulation.NEUTRAL;False;2.404556764619762;2.077832438861332;2.40378591555438;2.077607972918741;2.403883427957934;2.0776541380112397;2.403843937961976;2.0776104576512475;2.4037951722022335;2.0776353461812294
50;10;9;12;6;Regulation.DOWN;Regulation.NEUTRAL;True;1.2067243017600449;0.8265239764476169;1.1438732399654898;0.8075547938865585;1.1458277394528849;0.8081530859798712;1.145839361016184;0.8081566516030367;1.2508971389700063;0.843039040977532
50;10;9;12;7;Regulation.UP;Regulation.NEUTRAL;False;2.3389777356890296;1.9706137654664722;2.338241283635759;1.97043493475096;2.3383033689943096;1.9704660671978609;2.3382990294580797;1.9704364226071462;2.3382478834631746;1.970456208303628
50;10;9;12;7;Regulation.DOWN;Regulation.NEUTRAL;True;3.3391924613033406;2.676971592982972;3.0376102549374946;2.487378108690093;3.033556192104797;2.4855291050526804;3.03352391082504;2.4855144439530514;3.0335234902503854;2.4855142652351963
50;10;9;12;7;Regulation.UP;Regulation.NEUTRAL;False;0.4008994913974187;0.34066891134669486;0.40055423365567683;0.3403973212275019;0.4004092501883034;0.3402705607512897;0.40087025110066976;0.3406670201560652;0.40131214063921705;0.3411240622383554
50;10;9;12;7;Regulation.DOWN;Regulation.NEUTRAL;True;0.0441893221884266;0.006464794193220113;0.04314922279020472;0.0059685461285186765;0.04320606177306387;0.005980608305997243;0.0432066313393182;0.005980729302247377;0.04977907607558147;0.007515525331686805
50;10;9;12;8;Regulation.UP;Regulation.NEUTRAL;False;0.508109978344365;0.2974733820659957;0.5076628958888563;0.2973536774557237;0.5076671201849702;0.29733880227057985;0.5077308043913212;0.29741568800378815;0.5078276316094551;0.2974025061097125
50;10;9;12;8;Regulation.DOWN;Regulation.NEUTRAL;True;1.4899504055859263;1.1481754319948594;1.4625266467220739;1.131074496420241;1.4609269132344989;1.1299841459878452;1.460909595801223;1.1299729531430351;1.4729360823426;1.1232862050030086
50;10;9;12;8;Regulation.UP;Regulation.NEUTRAL;False;0.47472975552290697;0.1782946632342896;0.4741475146954978;0.17820776317137385;0.47422383324355427;0.17822241040406106;0.4741716355390733;0.17820926548085164;0.4741467204630111;0.17821769589300362
50;10;9;12;8;Regulation.DOWN;Regulation.NEUTRAL;True;0.6030641228043726;0.3925703334378281;0.5190717126668468;0.3237368969639702;0.5189393775176068;0.3236464027202574;0.5189351422834563;0.32364344022818325;0.5664055012314528;0.35692039280842786
50;10;9;12;9;Regulation.UP;Regulation.NEUTRAL;False;2.0338643341422786;1.7188376881423155;2.033491176802161;1.7187142100241017;2.0335043712488714;1.718734956359474;2.03351386400096;1.7187142523818868;2.0336265188570515;1.7187860306713674
50;10;9;12;9;Regulation.DOWN;Regulation.NEUTRAL;True;3.339309205448763;2.677064802767611;3.0377138797938157;2.487481403145613;3.033659820252133;2.4856327575334887;3.033627543256724;2.485618007614314;3.0336269373092533;2.485617734194596
50;10;9;12;11;Regulation.UP;Regulation.NEUTRAL;False;0.4514972841994245;0.191873764395683;0.4512341687410736;0.19186603616470665;0.45123766026907797;0.19182916211048848;0.45122164316109736;0.19183436577564222;0.4513594878770809;0.19186218290846624
10;1;5;2;0;Regulation.UP;Regulation.NEUTRAL;True;0.004232174104105535;0.0028529468594619134;0.001502363268118867;0.0010258191573113695;0.0019537385643076943;0.0013339710829868845;0.0015339705337529264;0.0010416368832411038;0.0014488997471017173;0.0009885507260791737
10;1;5;2;0;Regulation.DOWN;Regulation.NEUTRAL;False;0.0033700260254766745;0.0026957481222286694;0.001229690725977256;0.000959052732678517;0.001155242507008547;0.0008994349662954093;0.0011663063770237792;0.0009086034632887485;0.0011882843406764987;0.0009256823474456388
10;1;5;2;5;Regulation.UP;Regulation.NEUTRAL;True;3.520937385103939;3.344883236341885;2.8938145938007285;2.8112054007204117;2.913695184681447;2.8265051594126485;2.9028096199965496;2.8165951062443897;2.893647931717439;2.8111079661130476
10;1;5;2;5;Regulation.DOWN;Regulation.NEUTRAL;False;8.738588296114402e-06;7.5664388183571685e-06;5.280185141426363e-06;4.470249815813343e-06;5.911698885419092e-06;5.03209267477267e-06;7.136792687378879e-06;6.117912059150354e-06;3.971063300575728e-05;3.565123477511367e-05
