model_id;response_id;circuit_id;relax.synergy;train.synergy;test.synergy;verify.synergy;relax.causation;train.causation;test.causation;verify.causation;relax.redundancy;train.redundancy;test.redundancy;verify.redundancy;relax.integrated;train.integrated;test.integrated;verify.integrated;relax.emergence;train.emergence;test.emergence;verify.mergence
69;1;11;1.465738104714751;-1.0255917473603755;1.6386122974571382;1.5524865350815118;0.4423474887243535;1.3443834704795243;-0.9246239780915626;1.433799771899146;1.4176004504544535;0.4268339704190124;1.432148003664896;-0.9883478880186103;1.564995786794614;1.5111606524058727;0.4397099661065576;nan;nan;nan;nan;nan
69;1;12;0.000954962813207616;-0.0009524721392635827;0.0021967476897710725;0.0010924920299291707;2.4913550877303514e-06;0.0009531548228995934;-0.0009506755446574422;0.0021928548188635544;0.0010905301903535447;2.4782323573835363e-06;0.0009524058306196181;-0.0009499353222380824;0.0021913442518770587;0.0010897634252811095;2.47050838153573e-06;nan;nan;nan;nan;nan
69;1;13;0.19208284907416007;-0.19175494777619417;2.2343883957875326;0.5911219850797165;0.013451245015236257;0.23690130655345576;-0.22095564019838965;3.164542693373182;0.7726865643029386;0.015373568249345215;-0.0049966988433225445;-0.22165569357204706;1.8470550514024615;0.29351255657019903;-0.005427748178064462;nan;nan;nan;nan;nan
69;1;14;5.082471093687756;-0.0976326543487776;0.04151035557386251;5.09956563887037;4.985307821995281;5.080696059084224;-0.0976382044986763;0.04151419808382206;5.097720482917434;4.983057854585548;5.080696059084224;-0.0976382044986763;0.04151419808382206;5.097720482917434;4.983057854585548;nan;nan;nan;nan;nan
69;1;15;0.488694038314465;0.00802783417630265;0.22394266345588343;0.5164734226042501;0.4966751352970476;0.2521886659022733;0.01869894084478435;0.674605725975685;0.31993559068754485;0.27318566543622225;0.2188346233707022;0.02343316421377789;0.7340074899535259;0.2938875521885047;0.2427247171034183;nan;nan;nan;nan;nan
69;1;16;2.0891045835483633;-2.011737922246727;3.899755756494198;2.0933214598885046;0.07737148405297312;2.0858938476143707;-2.008520465045834;3.89339966298021;2.090160104527786;0.07737338256853654;2.0858938476143707;-2.008520465045834;3.89339966298021;2.090160104527786;0.07737338256853654;nan;nan;nan;nan;nan
69;1;17;0.025545504466849778;-0.06022032826517687;0.545516910914202;0.21212784479507785;-0.022373813164327405;0.07842576694331527;-0.0737223878246509;0.4397986029154364;0.28979569706942465;0.004703379118664364;0.07517953279137934;-0.06842225046486661;0.43007872045964035;0.2879935432820673;0.00624260418064182;nan;nan;nan;nan;nan
69;1;18;0.10698764518843668;-0.006333378485366192;0.0012493969881951436;0.10885438675555076;0.1006543037195392;0.10693587923343878;-0.006329962962265956;0.001248692353440134;0.10880182029249846;0.10060590731494917;0.10691139417012452;-0.006328403892994383;0.0012483891000608371;0.10877706431096612;0.10058299027713014;nan;nan;nan;nan;nan
69;1;19;4.435153764128064;-0.19249152124019697;0.11330517477764568;4.43790858314659;4.238372589784351;3.816953075334472;-0.19210572052167135;0.11329349033232716;3.819899933176351;3.6248473548128004;3.816953075334472;-0.19210572052167135;0.11329349033232716;3.819899933176351;3.6248473548128004;nan;nan;nan;nan;nan
69;1;20;5.595094707354937;-0.3286821439619917;0.28823596057270606;5.596149829533926;5.266510617580756;5.595593092027428;-0.3286901664104409;0.28825146500586296;5.596661582698835;5.2669029256169875;5.595593092027428;-0.3286901664104409;0.28825146500586296;5.596661582698835;5.2669029256169875;nan;nan;nan;nan;nan
69;1;21;0.6303632842270304;0.22296849397264906;1.592441454844505;2.3844685875212255;0.8537798663078163;0.6321865638583852;0.22174865608386451;1.6128919710350806;2.4086141880155054;0.8539941197276234;0.6314649205047211;0.22318348378881353;1.6153869895660433;2.410447898783082;0.8546743774294627;nan;nan;nan;nan;nan
69;1;22;0.2882167879165469;-0.01652448148459118;0.0510069602292086;0.26434675477444847;0.27131971534834654;0.28059611446487714;-0.022060259994405473;0.043775768109702407;0.27854222148335744;0.25849084454659704;0.27446539028090394;-0.020925856907544726;0.0424862652676421;0.27242159153243367;0.2534763163083791;nan;nan;nan;nan;nan
69;1;23;1.5510353349712447;-1.051108468077365;2.4550767651552006;1.8435654599567939;0.4999490179216499;1.5487858823414289;-1.049406802268337;2.4423423716008656;1.8378826611217187;0.4994407031376502;2.0075733689508546;-1.4757686739345688;4.150458392950259;2.6208063411255162;0.5301085591089794;nan;nan;nan;nan;nan
69;1;24;-0.14395838094393287;1.2698455783570424;3.4241272294195357;3.4678354491860097;1.1239920110674009;-0.136058273645971;1.2518414883350482;3.2942657873793655;3.3454230353681704;1.1159484663658008;-0.14805140133590022;1.2706786259125926;3.3125519711352025;3.3518687692719;1.122680669121464;nan;nan;nan;nan;nan
69;1;25;1.2151822592243842;-0.21227011432350062;0.013733892329949704;1.4780877167191822;1.0042470741833702;1.1712069518803854;-0.20621047564890088;0.01382854905389097;1.4218446222174541;0.970676305352495;1.1709784481055348;-0.20498138971744295;0.013855079392563141;1.4060759508188891;0.961773826648431;nan;nan;nan;nan;nan
69;1;26;0.23073411937064514;-0.08177472995884127;0.0440350951962718;0.3226548170150746;0.14704371618501422;0.2151813748475624;-0.07699268786344166;0.044464228684827134;0.31599927402853334;0.13710553396172054;0.2129795321987289;-0.07578565313666497;0.04041472849720096;0.313890681873206;0.13799971803372535;nan;nan;nan;nan;nan
69;1;27;2.369416392136952;-1.665834793325149;3.7918461640483807;2.8650840095916035;0.699216821702586;2.3319547781718404;-1.634241985442697;3.667383872895964;2.8068577685059353;0.701277080266402;2.3215815659856727;-1.6260886084478678;3.6318577557363705;2.7906719212198885;0.7002976858826553;nan;nan;nan;nan;nan
69;1;28;1.1379261847910147;-0.9146960243408404;3.45650214054277;1.61822808704369;0.22150264383101903;1.1239566273826451;-0.9025442085683614;3.337314922240349;1.5889110438510416;0.22082319294252295;1.1196502945865028;-0.899576161643102;3.303197062149625;1.5805389150327709;0.22027619016627187;nan;nan;nan;nan;nan
16;1;0;7.504040971939574e-09;-1.6323726814704287e-09;1.9171095821945983e-09;7.640850036017e-09;5.9047580991400395e-09;7.355931502806001e-09;-1.3697649958732683e-09;1.089910439677766e-09;7.553655978487228e-09;5.987993018097271e-09;5.946953346436246e-09;-9.04296221237999e-10;8.172671428496869e-10;6.218107251321214e-09;5.0364014070325425e-09;nan;nan;nan;nan;nan
16;1;1;0.0012450059353778797;-0.00028027792676180163;0.00022257856448987257;0.0012793377365448652;0.0009644017236445854;0.0012495268091520795;-0.000272130476572624;0.00021127976575763263;0.0012877426529958047;0.0009773351579404482;0.001252215250624411;-0.00027198587089308224;0.00021101534101009012;0.0012908365900738891;0.0009801919653139382;nan;nan;nan;nan;nan
16;1;2;5.208115543553493e-06;-7.397393005648123e-07;4.6507862397349164e-06;8.59274961309553e-06;4.48526178264963e-06;5.099105667427661e-06;-6.762135372206934e-07;3.96946771566431e-06;8.466920806804445e-06;4.416481067970324e-06;5.092893536284837e-06;-6.773135272086783e-07;3.975280099141609e-06;8.466096816678315e-06;4.41607744031125e-06;nan;nan;nan;nan;nan
16;1;3;0.16158824845869146;-0.0010779946098194992;3.270175778613549e-05;0.16315834844126706;0.1605102556241651;0.16148637814144395;-0.0010800033450848456;3.270167812169378e-05;0.16305301585119253;0.16040637479595998;0.33987479760919004;-0.001750056499541769;7.210882955485665e-05;0.3428450172071492;0.3367595934157551;nan;nan;nan;nan;nan
16;1;4;0.26078190198446866;-0.042763675890217484;0.021015791985161902;0.2714826384940351;0.218018433377539;0.2607510485432645;-0.042769274500095544;0.02101548569317896;0.2714633147578669;0.21798177405062696;0.7014224121759842;-0.1440078492487208;0.09393084253221562;0.7453575951455556;0.5566743566958356;nan;nan;nan;nan;nan
16;1;5;0.3866575641829033;-0.04594958196191262;0.017464101176563274;0.39812349070612457;0.3407079822209907;0.3865960458650334;-0.045956956531540194;0.017463599943198183;0.3980781026575893;0.3406390893334932;0.9384329962962367;-0.14752584153696746;0.08070325233555564;0.985099069756568;0.7899998319221386;nan;nan;nan;nan;nan
16;1;6;0.2491215203503912;-0.14418946754180478;0.17565118210613972;0.2556343451960705;0.10476364710583241;0.2490614575881524;-0.14418383741342244;0.1755816137434114;0.2555778250083795;0.1047662146587729;0.31179565620135785;-0.18831361520695478;0.24028555059667012;0.319183085800706;0.12322629921723494;nan;nan;nan;nan;nan
16;1;7;0.7948562384778521;-0.0003801039772118875;1.2366182342571364e-06;0.7949394466413617;0.7944751321303258;0.5405303756834393;-0.00018675551653379863;5.495604652461239e-07;0.5405636349319762;0.5403317492608084;0.5513844451599685;-0.00018592899390851292;5.4949632277701e-07;0.5514032798233968;0.5511986781867483;nan;nan;nan;nan;nan
16;1;8;4.38560096310594;-0.034020106722704724;0.006072615976838502;4.3929877600183636;4.351556920845532;4.385706770613121;-0.03403407963170277;0.0060726655680073405;4.393085324622361;4.351673339774993;5.217138356388998;-0.09391711705725125;0.02581033018708201;5.238887732579331;5.1223989379235295;nan;nan;nan;nan;nan
16;1;9;0.8443137913651984;-0.00038562960461901996;1.1029850333077462e-06;0.8443620288396264;0.8439274745795321;0.5784838709236042;-0.00019003327432920436;4.7292918659014305e-07;0.5785059307316357;0.5782768627111405;0.5895169432407242;-0.00018921462323939764;4.7285064908031416e-07;0.5895268302208532;0.5893278591549072;nan;nan;nan;nan;nan
16;2;0;3.0192134548449365;-1.6094540113652887;2.2892596161578256;3.0212467506141456;1.4097305449894981;3.0191726351840984;-1.609439742875185;2.288393663218544;3.0212059853244666;1.4097304489652898;3.434448645737719;-1.9870301616823123;3.0638249153583796;3.441011291065191;1.4368648257762007;nan;nan;nan;nan;nan
16;2;1;0.2491215203503912;-0.14418946754180478;0.17565118210613972;0.2556343451960705;0.10476364710583241;0.2490614575881524;-0.14418383741342244;0.1755816137434114;0.2555778250083795;0.1047662146587729;0.31179565620135785;-0.18831361520695478;0.24028555059667012;0.319183085800706;0.12322629921723494;nan;nan;nan;nan;nan
16;2;2;0.32910587105739614;-0.10933488181327855;0.05750665288577661;0.3544992025757731;0.2194916170663846;0.3287952110548785;-0.10933341384329776;0.057437276917919444;0.3542209151502538;0.21929995744886893;0.46135527279058813;-0.16216015431156228;0.10802238711217504;0.49147116035428773;0.29623075200267407;nan;nan;nan;nan;nan
22;1;0;0.016881918806551433;-0.016874631159702114;0.03378599175351088;0.016888196214989437;1.5510610470448327e-06;0.01709833251360321;-0.01705351008654654;0.034257261048680404;0.017125059293072564;9.85843029654987e-07;0.052700970733167485;-0.05230917958697845;0.10619040053082174;0.053077104716545864;0.0002008376198350259;nan;nan;nan;nan;nan
22;1;1;0.003571758807771497;-0.0035725120002307875;0.007144936952467873;0.003573665355975253;6.427579814505258e-07;0.0041888027178242915;-0.004174716341921736;0.008435296771966638;0.004247767336400754;3.317178154871314e-05;0.006665894850914067;-0.006582204406105241;0.013570747514202397;0.006748356191789262;4.993758961491235e-05;nan;nan;nan;nan;nan
22;1;2;0.01382590046809884;-0.013823593761829733;0.027655627974488006;0.01382757517216937;4.0172086918088823e-07;0.014037553728943553;-0.014029814091551907;0.028087651707753736;0.014043769390698013;5.002155998301561e-07;0.04864378458847718;-0.0485674995813134;0.09744983689305486;0.04873335909054877;2.5443556309012738e-05;nan;nan;nan;nan;nan
22;1;3;0.005260037685916263;-0.0052290589896093476;0.010580422535842002;0.005287874275927251;9.59759218677192e-06;0.004508236081835593;-0.004490331201418618;0.009046748727384646;0.004522472539168765;3.359673166336563e-07;0.013300393205233407;-0.01320895048274584;0.026772153316239333;0.01338444059227939;3.160375942912186e-05;nan;nan;nan;nan;nan
22;1;4;4.9495716759773156e-05;-4.490359025044466e-05;0.0001418734846780345;6.924763731724903e-05;1.119124102533231e-05;4.084221066802396e-05;-4.0756784650375355e-05;8.185519841882871e-05;4.296930046804315e-05;9.71086863477133e-07;5.848856610629616e-05;-5.024481003124137e-05;0.00017007389560030894;9.021830392158536e-05;1.4721632432435072e-05;nan;nan;nan;nan;nan
22;1;5;0.005912222241359899;-0.0059040728600566195;0.011841052591891332;0.005919074882236752;4.170344173104468e-06;0.004879408994601153;-0.004874927965858866;0.009769934889030149;0.004884934954843156;4.4173540414416124e-07;0.014423826244690074;-0.01439720535991007;0.028898656455757538;0.01444862339335029;1.4521259012134635e-05;nan;nan;nan;nan;nan
22;1;6;0.048368767232032095;-0.04834338646533115;0.09676446118734994;0.048369122604888626;6.1912161701815904e-06;0.04845105071616351;-0.04843435040188848;0.09693108665196504;0.048462288818471366;1.5068629191095084e-06;0.06701186097533551;-0.06687015698655407;0.13428971848213325;0.06714537632176243;6.347722250232835e-05;nan;nan;nan;nan;nan
22;1;7;0.005929273681676506;-0.0059239830040741515;0.01188237840175621;0.005945747069767471;1.0099382181327776e-05;0.005708969864179014;-0.005713660780138408;0.011418621715991895;0.005712560181066639;1.3180013246349986e-06;0.016976460169244367;-0.016828569844114627;0.03410794365176684;0.01701334479969363;2.9983431748148437e-05;nan;nan;nan;nan;nan
22;1;8;0.04855433647596774;-0.04854858084522995;0.09711967327814724;0.0485598797663665;3.094271125381187e-06;0.04870741839897863;-0.04869546914761763;0.09743747381715515;0.04871849669554129;5.488846825385529e-07;0.06743638581235228;-0.0673335645501022;0.13507692393588694;0.06753987205303735;4.365460997701742e-05;nan;nan;nan;nan;nan
22;2;0;0.016889100454996808;-0.016883761137529707;0.03378611618291211;0.016891996670098552;1.0604079287990231e-06;0.01711711084355949;-0.017102585941774162;0.03425702723888657;0.01712589357006522;9.484978524265664e-07;0.052955780438161626;-0.052804198082370524;0.10619263456035906;0.05310023793861973;8.22037503606099e-05;nan;nan;nan;nan;nan
22;2;1;0.0035724842291876557;-0.003574487448951613;0.007144974738198195;0.0035739645525372232;4.168685899808011e-07;0.0042024347742894985;-0.00421134547582136;0.008435672455801568;0.004232217981777808;1.1111153698173393e-05;0.0067486050795731445;-0.006687871299853154;0.013570699510332185;0.006750590024110659;1.4667156043479679e-05;nan;nan;nan;nan;nan
22;2;2;0.013826144508441884;-0.013831656342720877;0.027655933977573655;0.013820476753671207;2.6656082831588712e-06;0.014038018135906993;-0.014017971331397927;0.02808653349938492;0.01403790644788977;2.602906612581002e-06;0.04868023757518514;-0.0481971679740949;0.09744724479984596;0.04838780790299679;2.8398277924779336e-05;nan;nan;nan;nan;nan
22;2;3;0.005287064027795718;-0.005281575774139069;0.010581069393505615;0.005289625652571128;1.521130679194016e-06;0.0045212894744566245;-0.004517676824487116;0.009046358415306252;0.004520939475285757;3.99289286523441e-07;0.013376351496432626;-0.013358596184866234;0.026771624284933182;0.013381100318573258;3.2587630343083873e-06;nan;nan;nan;nan;nan
22;2;4;6.184603064302019e-05;-5.245843725765198e-05;0.0001434199061665642;6.890223332606249e-05;7.652892015430623e-06;4.081890598106597e-05;-4.0517758359448486e-05;8.183464516728356e-05;4.138022983340983e-05;4.2349985163170345e-07;7.84834730707118e-05;-6.773507736962392e-05;0.0001712559833636773;9.008503636948051e-05;9.762974589988538e-06;nan;nan;nan;nan;nan
22;2;5;0.005905563218439935;-0.005890122980505341;0.01184116569055789;0.005923050630548321;7.681883179899707e-06;0.004876547930714681;-0.004870670842804681;0.00977094378607593;0.004884376497317211;2.4894983130518966e-07;0.014407261373660774;-0.01435889747630803;0.028899404637519555;0.014449060832822047;2.5455640632388032e-05;nan;nan;nan;nan;nan
21;0;0;0.9761765471995403;-0.28854159753509817;0.0002901574638700388;1.2335537165313115;0.6819565850633499;0.9761988380774242;-0.29408872890905796;0.0005454990291316464;1.2338920446058317;0.6656225560378746;0.9767932695838173;-0.29293227949573775;0.000258815365902082;1.2347294248257947;0.6839249523663368;nan;nan;nan;nan;nan
21;1;0;0.0005402474946583358;-1.606700090889257e-05;2.0911938392043083e-07;0.0006423333456284652;0.000523948521917561;0.0005346557316674438;-1.7337825831076348e-05;2.068617732664535e-07;0.0006346963455796661;0.0005173179058156063;0.0014274466061967028;-1.5741101573985006e-05;3.430503690560194e-07;0.0016488944732495625;0.0013967811575873457;nan;nan;nan;nan;nan
21;1;1;4.066818834591704;-0.00010137359278883373;3.60254355014078e-07;4.0670260774063065;4.066717460998915;4.053892016605557;-9.857612442165653e-05;3.5988384938789864e-07;4.054095247742572;4.053793440481136;4.168393722479267;-0.00023945938891101193;4.43132544214464e-07;4.168677440959614;4.168085743576305;nan;nan;nan;nan;nan
21;2;0;0.9731044197433678;-0.28814197894317267;0.00029014603707383513;1.2303736657694015;0.679256105512775;0.9731284698745359;-0.29369296654038174;0.000545722759819095;1.230645732193716;0.6522332410676568;0.9737255175776603;-0.29256565363130116;0.00025894874260304346;1.2315640278840605;0.6812255712839421;nan;nan;nan;nan;nan
21;3;0;0.0005402512459021791;-1.6072471191785898e-05;2.08940561963189e-07;0.000642333130220718;0.0005239812240312447;0.0005346553596466408;-1.7342611463411206e-05;2.0666064759478076e-07;0.0006346906153719689;0.0005173127481832296;0.0014273334865934906;-1.5747231650264926e-05;3.4263656450983504e-07;0.0016489029315016335;0.001396957908962243;nan;nan;nan;nan;nan
21;3;1;4.066818834591704;-0.00010137359278883373;3.60254355014078e-07;4.0670260774063065;4.066717460998915;4.053892016605557;-9.857612442165653e-05;3.5988384938789864e-07;4.054095247742572;4.053793440481136;4.168393722479267;-0.00023945938891101193;4.43132544214464e-07;4.168677440959614;4.168085743576305;nan;nan;nan;nan;nan
23;1;0;0.14027259155766147;-0.21501576591615557;0.2813511605486031;0.14066758747013292;-1.5337998473335945e-05;0.1395439298135655;-0.21482962039159503;0.2797635892357835;0.1399031258116746;-1.6273654731335796e-05;0.14261886783940708;-0.21608865765447677;0.2859707229212121;0.14296780381064797;-1.425841072269507e-05;nan;nan;nan;nan;nan
23;1;1;0.04101641007635093;-0.09941117578125708;0.08227936546745696;0.04115206439470137;-7.713585753310603e-05;0.03235074780217917;-0.08953580812683615;0.06497994200526103;0.03250204173324489;-0.00011228429612758495;0.03928387350075768;-0.09618138446665947;0.07877088894380802;0.039373836944615936;-8.394961248592292e-05;nan;nan;nan;nan;nan
23;1;2;0.1795853274923282;-0.2252430859857814;0.3601429055713675;0.18011600548635387;1.6888699983438893e-05;0.1437514133006701;-0.20836420877140038;0.2884914131134151;0.1442636430404571;4.2277860322070815e-06;0.17929939163582892;-0.22511113297333263;0.35965310017864366;0.17982858269651436;1.687160918643904e-05;nan;nan;nan;nan;nan
23;1;3;0.013183847542933887;-0.0508749227533806;0.026744700053839554;0.013504453242148287;-0.0003471889302135017;0.012649652151855262;-0.05094701163512394;0.025637811428702917;0.013027439575997876;-0.00034918725147958796;0.015833676663724094;-0.053938929474406844;0.03198804509584818;0.016038593173875765;-0.0002864963012187416;nan;nan;nan;nan;nan
23;1;4;0.06430370852942983;-0.11707138730174574;0.12894286329874427;0.06447223324989329;1.568311281119339e-07;0.043678701822998156;-0.09424577694442093;0.0876210451892333;0.0438103711513228;-3.325284119726213e-07;0.051367942477936385;-0.1012654008009545;0.10301656610884091;0.05150614807677523;-1.0800899388763163e-07;nan;nan;nan;nan;nan
23;1;5;0.009690567413442042;-0.02718672222556162;0.019579601140243597;0.009781278580164698;-3.412976049169819e-05;0.00911615256910249;-0.02657009602837576;0.018388426443603945;0.00920404094517173;-3.948605421830176e-05;0.012512498105668957;-0.030839403037075108;0.025197241556247807;0.01259711753227898;-1.6281538343904112e-05;nan;nan;nan;nan;nan
23;1;6;0.13386372491301524;-0.16848164005572158;0.2686202916213823;0.13430964344150415;9.009124543962743e-06;0.13646623287737614;-0.16962573777779758;0.27389873970534295;0.13695177761944466;1.1329178470159684e-05;0.14277858299969054;-0.1733744451765623;0.2866014444681075;0.1432971148062348;2.0104995830383388e-05;nan;nan;nan;nan;nan
23;1;7;0.33291248184656413;-0.3801662806710527;0.6660873942076815;0.3330310286184577;1.0313117458249366e-05;0.33034444274570807;-0.37842779293390927;0.6610500007337856;0.33052064580440876;9.995104954585443e-06;0.3360603956851188;-0.3825160586549493;0.672367476164879;0.33617913557476636;1.0769264730536854e-05;nan;nan;nan;nan;nan
23;1;8;0.02733615473354334;-0.08039358089603277;0.055442900753383206;0.027703117195347928;-9.075161150648436e-05;0.02525857719575314;-0.07798628547991049;0.05130447699655827;0.02562498634870178;-9.726871203977194e-05;0.03007611254050896;-0.08273949128069627;0.06092585886392399;0.030472560661980674;-8.180302627228131e-05;nan;nan;nan;nan;nan
23;1;9;0.018528940516421954;-0.0703134929577674;0.03755829858680204;0.018766303180698274;-9.492356459314677e-05;0.018565820060930188;-0.06963285718945916;0.03766900911670501;0.01881878998613226;-9.647891922126561e-05;0.021358517803456045;-0.0724227606342687;0.04320859458688164;0.021610732063383153;-7.5535626211376e-05;nan;nan;nan;nan;nan
23;1;10;0.05448690846171185;-0.11006037654782651;0.10905445971003755;0.054500598781013876;-0.00016899803760539456;0.0509232720974887;-0.10814366473986321;0.1018520108454331;0.050931053208405797;-0.00017683612906442547;0.05226569768219402;-0.10942445232071701;0.10457591097746988;0.05227141472529608;-0.00017829813156589047;nan;nan;nan;nan;nan
23;1;11;0.043382126190554704;-0.07369168696435002;0.0867986173872316;0.04339048611126628;-3.988898865248114e-05;0.04342900254155463;-0.07398838560713872;0.08686882975608007;0.043444987070378194;-3.9155125490131226e-05;0.04865872328765364;-0.07859551331440529;0.09734057039232571;0.04866483217344164;-3.2894160325258603e-05;nan;nan;nan;nan;nan
23;1;12;0.18451634380254042;-0.2543135213900669;0.36963437607825456;0.18480036871816416;-6.154604008579145e-05;0.1765267850500909;-0.25091680688956197;0.3536189254074584;0.1767855771909269;-7.252329646964539e-05;0.17955490321020673;-0.2523705581433685;0.3596921393143648;0.17979471473975003;-7.047100809426388e-05;nan;nan;nan;nan;nan
23;1;13;0.04998531559047652;-0.10423836486800683;0.10052396927503304;0.050242318154814544;-5.244535116660787e-06;0.04123370989406372;-0.09640518620783997;0.08295506039016065;0.041458710375110217;-1.0531790826731613e-05;0.048079204436677236;-0.10320238663575224;0.09659301426182909;0.048302385994718755;-5.949315626793683e-06;nan;nan;nan;nan;nan
23;1;14;0.11257671813404795;-0.176221989017213;0.22541247218349098;0.11269097363078126;-0.0002583918064217594;0.11102211659514433;-0.1751515662107902;0.22214490279001922;0.11116668654744966;-0.00026141052059869274;0.11671090904111137;-0.1775264906905772;0.2336990185402505;0.11682788930310489;-0.0002492315294209749;nan;nan;nan;nan;nan
23;1;15;0.059533192253624745;-0.11708171503073175;0.11960645766750155;0.05981403346475883;-9.480687440532876e-05;0.05826378366689311;-0.1170493947573149;0.11704579094005257;0.0585772883937426;-9.974903363185739e-05;0.06162874527247034;-0.11890452533853058;0.12382394607737823;0.061838970141347316;-9.196679383660644e-05;nan;nan;nan;nan;nan
23;1;16;0.059116114979391454;-0.11715988183264842;0.11828187102873722;0.05916488033168135;-0.00022042604346195205;0.05846829717065577;-0.11668440372824554;0.11701029550678393;0.05850232661562031;-0.0002262864870921505;0.06061113623424427;-0.11817447406495662;0.12128225655357608;0.060626303646038826;-0.000213226767249719;nan;nan;nan;nan;nan
23;1;17;0.08037807745958886;-0.13772030552792836;0.16112349279049412;0.08057701656609112;-3.1364919399479163e-06;0.0781549879459687;-0.1371049674923182;0.15673768240699687;0.07836056592837412;-3.698722355588435e-06;0.08179213386457124;-0.1395535043849943;0.1640297636053306;0.08201633811575215;-2.8804352338873684e-06;nan;nan;nan;nan;nan
23;1;18;0.0967341043079133;-0.15052136567000682;0.19393607608433416;0.09697206187702373;-5.32673081980739e-06;0.08261972751162198;-0.1401290903727293;0.16563471126496912;0.08283925270788486;-1.6181062786488343e-05;0.0772310059631438;-0.13684192347796081;0.15491404581519086;0.07742299526499216;-2.087317718277304e-05;nan;nan;nan;nan;nan
23;1;19;2.9570627319270137;-2.9568572952855887;5.912492063828026;2.957122526549541;0.00039770921934345616;2.9568190987947585;-2.9564287069761797;5.911680977657701;2.9569857946586606;0.0003984296662418174;2.956819674180256;-2.9564319774656096;5.911690164731187;2.9569862646841933;0.00039653460804944807;nan;nan;nan;nan;nan
23;1;20;5.231145070799803e-05;-0.0022951974831946775;0.00023792876581341105;0.0005691554750482247;-3.6267443696030854e-05;5.0473185820493205e-05;-0.002302997070368573;0.00023433842565562246;0.000564160058747501;-3.702680713515982e-05;5.0075168997354425e-05;-0.0023152869193983072;0.0002346373559588555;0.0005680773177676873;-3.762717730971393e-05;nan;nan;nan;nan;nan
23;1;21;0.0639290150576235;-0.09245179775206112;0.1282536324233901;0.06411118777196917;-1.7305814300899725e-06;0.0637488529215281;-0.09216495155616983;0.1279195648133018;0.06394864467351336;-1.2213242453346096e-06;0.06516989399256828;-0.09295339274579961;0.13078324639455996;0.0653879648332214;-9.534465436888961e-07;nan;nan;nan;nan;nan
23;1;22;0.008408969543408515;-0.0491805426224555;0.01783604050041321;0.009091512658372193;-0.00026451915272987514;0.007129796469638773;-0.0473051865097841;0.015299765722887493;0.007991525380950056;-0.0003010413282185098;0.007038730725490341;-0.047299039041094504;0.015146098847120038;0.007911910627998672;-0.0003032369059556006;nan;nan;nan;nan;nan
23;1;23;0.0004728864298885749;-0.02004669495806205;0.0015368118338732195;0.0010701185503992593;-4.188474276023424e-06;0.00043949794992570457;-0.01991230444708167;0.0014687682458429108;0.0010492015330523241;-4.427546673346772e-06;0.0013212450138585519;-0.021407714207899886;0.0033815263771231896;0.001752811205484095;-2.3401562017494326e-06;nan;nan;nan;nan;nan
23;1;24;0.010822110422720743;-0.031583847225139294;0.021796357385628795;0.010903406079162459;-0.00011160869078485902;0.010855958730137116;-0.03164592933805782;0.02187082926740347;0.010916587380844223;-0.00011287615953126107;0.011311502175718857;-0.032036078284314096;0.022776586345722778;0.011374977344401516;-0.00010455066192135987;nan;nan;nan;nan;nan
23;1;25;0.05436629832272852;-0.11054632127399702;0.11010552129486095;0.055063607010474996;-5.311571475152821e-06;0.05169641968452354;-0.1089250080990799;0.10460067944037121;0.05230351244031244;-6.270844676331544e-06;0.05169845955601621;-0.10742895003243302;0.10464073962279624;0.05229133852513042;-6.290435111910853e-06;nan;nan;nan;nan;nan
23;1;26;0.043797883210413446;-0.083477243348858;0.08810132204191606;0.044047787425237794;-0.00017960334478583917;0.0435371312736699;-0.08371318089118299;0.08765327033767323;0.04382024492431705;-0.00018525715810005505;0.043546010135984026;-0.08407267265771144;0.08766594359762125;0.0437932228472208;-0.00018495722487921196;nan;nan;nan;nan;nan
23;1;27;0.10974931643879951;-0.15114534599120105;0.22054578379789502;0.1102985376741682;2.941550024643247e-06;0.10913673928535722;-0.15073506574864215;0.21931926527884782;0.10967023480146422;3.0516067232866373e-06;0.1090585481263337;-0.1509153445808225;0.21911880662413108;0.10955789152672887;2.8783587420755374e-06;nan;nan;nan;nan;nan
23;1;28;0.03689262786719058;-0.061449098173374184;0.07421072867810419;0.03711936388785004;-3.7214659551983165e-05;0.03600043224967356;-0.06115419469152031;0.07236859021793668;0.036179048957112686;-4.0443115289057197e-05;0.03597182278832159;-0.06079372016536282;0.0722956773029183;0.036151449081447413;-3.837268270197314e-05;nan;nan;nan;nan;nan
23;1;29;0.05060238838226337;-0.09819690673114286;0.10258328184711968;0.051288858931122526;-1.1265770079316173e-07;0.0504715208044514;-0.0981011623282499;0.10234941979153868;0.05117708416212122;-9.895882853439009e-08;0.05266302013037154;-0.09968544881877021;0.10677023373534761;0.053386907509404946;-8.426689970808532e-08;nan;nan;nan;nan;nan
23;1;30;0.2908147160946141;-0.359379457371927;0.5820676128127154;0.29106032128021464;-1.9868998161254314e-05;0.2786567033047401;-0.3534608805835592;0.557842109894076;0.27891977244413957;-2.4690293386558926e-05;0.2806404931809412;-0.35383061623510936;0.5619285201314335;0.28093549046901645;-2.4364681066285643e-05;nan;nan;nan;nan;nan
